student_key,total_clicks_early,mean_clicks_per_day_early,max_clicks_in_a_day_early,active_days_early,activity_span_early,consistency_early,target
654188_CCC_2014J,324.0,3.951219512195122,46.0,16.0,35.0,0.45714285714285713,0
654202_CCC_2014J,93.0,6.2,60.0,4.0,6.0,0.6666666666666666,0
654258_CCC_2014J,6.0,1.2,2.0,2.0,34.0,0.058823529411764705,0
654295_CCC_2014J,253.0,3.123456790123457,42.0,13.0,42.0,0.30952380952380953,0
654322_CCC_2014J,808.0,2.748299319727891,60.0,39.0,45.0,0.8666666666666667,1
654407_CCC_2014J,2.0,1.0,1.0,1.0,0.0,0.0,0
654504_CCC_2014J,141.0,4.7,56.0,6.0,15.0,0.4,1
654539_CCC_2014J,399.0,3.5,75.0,18.0,41.0,0.43902439024390244,1
654646_CCC_2014J,152.0,4.470588235294118,50.0,4.0,33.0,0.12121212121212122,1
654671_CCC_2014J,77.0,2.3333333333333335,20.0,5.0,10.0,0.5,0
654755_CCC_2014J,84.0,12.0,75.0,3.0,3.0,1.0,0
654817_CCC_2014J,223.0,1.9734513274336283,40.0,14.0,44.0,0.3181818181818182,1
654828_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
654888_CCC_2014J,1.0,1.0,1.0,1.0,0.0,0.0,0
654915_CCC_2014J,521.0,4.779816513761468,116.0,16.0,36.0,0.4444444444444444,1
654960_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
655051_CCC_2014J,244.0,7.870967741935484,88.0,7.0,26.0,0.2692307692307692,1
655108_CCC_2014J,467.0,3.796747967479675,58.0,20.0,30.0,0.6666666666666666,1
655293_CCC_2014J,67.0,1.8611111111111112,13.0,8.0,28.0,0.2857142857142857,0
655353_CCC_2014J,1838.0,3.7281947261663286,63.0,42.0,45.0,0.9333333333333333,1
655378_CCC_2014J,299.0,5.862745098039215,110.0,7.0,27.0,0.25925925925925924,1
655390_CCC_2014J,476.0,5.804878048780488,75.0,13.0,23.0,0.5652173913043478,1
655408_CCC_2014J,255.0,2.897727272727273,37.0,11.0,31.0,0.3548387096774194,0
655484_CCC_2014J,132.0,7.764705882352941,66.0,4.0,35.0,0.11428571428571428,0
655498_CCC_2014J,262.0,3.8529411764705883,48.0,23.0,44.0,0.5227272727272727,1
655627_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
655761_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
655890_CCC_2014J,755.0,3.31140350877193,50.0,27.0,41.0,0.6585365853658537,1
655919_CCC_2014J,624.0,5.522123893805309,108.0,24.0,45.0,0.5333333333333333,1
655927_CCC_2014J,231.0,2.8875,60.0,19.0,34.0,0.5588235294117647,1
655953_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
655973_CCC_2014J,77.0,2.4838709677419355,16.0,10.0,26.0,0.38461538461538464,1
655988_CCC_2014J,415.0,4.462365591397849,56.0,24.0,37.0,0.6486486486486487,0
656026_CCC_2014J,44.0,2.0,9.0,5.0,32.0,0.15625,0
656068_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
656203_CCC_2014J,163.0,4.2894736842105265,49.0,12.0,28.0,0.42857142857142855,0
656277_CCC_2014J,750.0,3.6231884057971016,67.0,22.0,37.0,0.5945945945945946,1
656287_CCC_2014J,582.0,5.243243243243243,59.0,13.0,30.0,0.43333333333333335,1
656340_CCC_2014J,291.0,3.095744680851064,24.0,17.0,44.0,0.38636363636363635,1
656347_CCC_2014J,192.0,4.571428571428571,65.0,5.0,32.0,0.15625,1
656535_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
656539_CCC_2014J,216.0,2.918918918918919,49.0,15.0,40.0,0.375,0
656634_CCC_2014J,254.0,3.4324324324324325,46.0,11.0,34.0,0.3235294117647059,0
656642_CCC_2014J,204.0,3.709090909090909,42.0,8.0,26.0,0.3076923076923077,1
656683_CCC_2014J,624.0,5.1570247933884295,128.0,25.0,44.0,0.5681818181818182,1
656878_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
656929_CCC_2014J,160.0,3.076923076923077,31.0,9.0,42.0,0.21428571428571427,0
656954_CCC_2014J,209.0,2.943661971830986,59.0,16.0,43.0,0.37209302325581395,0
656978_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
657048_CCC_2014J,151.0,2.287878787878788,14.0,19.0,45.0,0.4222222222222222,0
657050_CCC_2014J,475.0,3.3216783216783217,63.0,23.0,43.0,0.5348837209302325,1
657145_CCC_2014J,142.0,2.784313725490196,30.0,11.0,43.0,0.2558139534883721,1
657210_CCC_2014J,196.0,5.157894736842105,35.0,5.0,15.0,0.3333333333333333,0
657211_CCC_2014J,5.0,2.5,4.0,1.0,0.0,0.0,0
657285_CCC_2014J,202.0,4.590909090909091,53.0,5.0,44.0,0.11363636363636363,1
657319_CCC_2014J,31.0,1.8235294117647058,14.0,1.0,0.0,0.0,0
657352_CCC_2014J,217.0,4.254901960784314,90.0,9.0,21.0,0.42857142857142855,1
665414_CCC_2014J,209.0,2.375,33.0,15.0,43.0,0.3488372093023256,1
669530_CCC_2014J,411.0,5.63013698630137,133.0,11.0,38.0,0.2894736842105263,1
674430_CCC_2014J,536.0,5.104761904761904,131.0,19.0,29.0,0.6551724137931034,0
674497_CCC_2014J,279.0,3.2823529411764705,53.0,17.0,41.0,0.4146341463414634,1
674541_CCC_2014J,3570.0,7.828947368421052,73.0,43.0,45.0,0.9555555555555556,1
674699_CCC_2014J,202.0,3.3114754098360657,53.0,17.0,44.0,0.38636363636363635,1
674808_CCC_2014J,179.0,2.9344262295081966,51.0,16.0,37.0,0.43243243243243246,1
674814_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
674882_CCC_2014J,101.0,2.8055555555555554,14.0,7.0,40.0,0.175,1
674965_CCC_2014J,144.0,3.891891891891892,58.0,7.0,19.0,0.3684210526315789,1
675054_CCC_2014J,369.0,4.193181818181818,59.0,18.0,45.0,0.4,1
675063_CCC_2014J,180.0,1.875,15.0,15.0,42.0,0.35714285714285715,1
675111_CCC_2014J,416.0,3.961904761904762,97.0,23.0,39.0,0.5897435897435898,1
675116_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
675374_CCC_2014J,333.0,3.7,45.0,11.0,22.0,0.5,1
675383_CCC_2014J,735.0,3.8684210526315788,65.0,30.0,44.0,0.6818181818181818,1
675396_CCC_2014J,608.0,5.024793388429752,64.0,12.0,22.0,0.5454545454545454,0
675441_CCC_2014J,26.0,2.1666666666666665,7.0,2.0,45.0,0.044444444444444446,0
675442_CCC_2014J,266.0,7.388888888888889,74.0,5.0,14.0,0.35714285714285715,0
675450_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
675477_CCC_2014J,614.0,12.53061224489796,241.0,7.0,24.0,0.2916666666666667,1
675495_CCC_2014J,231.0,4.8125,75.0,7.0,20.0,0.35,0
675504_CCC_2014J,1148.0,5.979166666666667,127.0,23.0,43.0,0.5348837209302325,1
675638_CCC_2014J,338.0,4.694444444444445,60.0,15.0,30.0,0.5,1
675758_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
675760_CCC_2014J,407.0,4.07,46.0,13.0,45.0,0.28888888888888886,1
675823_CCC_2014J,472.0,4.411214953271028,88.0,23.0,43.0,0.5348837209302325,0
675875_CCC_2014J,1032.0,6.37037037037037,233.0,17.0,43.0,0.3953488372093023,1
675902_CCC_2014J,104.0,6.5,63.0,2.0,32.0,0.0625,1
675915_CCC_2014J,271.0,2.4862385321100917,52.0,18.0,44.0,0.4090909090909091,0
676138_CCC_2014J,49.0,2.0416666666666665,8.0,9.0,16.0,0.5625,0
676150_CCC_2014J,10.0,1.25,2.0,4.0,13.0,0.3076923076923077,0
676366_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
676390_CCC_2014J,220.0,5.365853658536586,41.0,5.0,41.0,0.12195121951219512,1
676469_CCC_2014J,45.0,2.8125,18.0,7.0,26.0,0.2692307692307692,0
676503_CCC_2014J,454.0,3.8151260504201683,45.0,22.0,43.0,0.5116279069767442,1
676526_CCC_2014J,164.0,3.3469387755102042,59.0,12.0,31.0,0.3870967741935484,0
676538_CCC_2014J,248.0,3.6470588235294117,55.0,16.0,31.0,0.5161290322580645,1
676650_CCC_2014J,436.0,3.2058823529411766,43.0,32.0,45.0,0.7111111111111111,1
676736_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
676760_CCC_2014J,41.0,3.727272727272727,17.0,3.0,15.0,0.2,0
676783_CCC_2014J,189.0,4.609756097560975,45.0,7.0,24.0,0.2916666666666667,0
676884_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
676909_CCC_2014J,69.0,3.6315789473684212,13.0,5.0,34.0,0.14705882352941177,1
676916_CCC_2014J,366.0,3.0,48.0,21.0,40.0,0.525,1
676964_CCC_2014J,1546.0,4.742331288343558,91.0,40.0,45.0,0.8888888888888888,1
677006_CCC_2014J,318.0,2.8392857142857144,39.0,20.0,43.0,0.46511627906976744,1
677018_CCC_2014J,883.0,7.237704918032787,150.0,20.0,36.0,0.5555555555555556,1
677085_CCC_2014J,293.0,4.725806451612903,92.0,9.0,38.0,0.23684210526315788,1
677089_CCC_2014J,355.0,3.817204301075269,51.0,18.0,44.0,0.4090909090909091,1
677270_CCC_2014J,151.0,4.71875,56.0,2.0,2.0,1.0,0
677323_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
677349_CCC_2014J,897.0,5.677215189873418,199.0,28.0,45.0,0.6222222222222222,1
677382_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
677459_CCC_2014J,282.0,3.525,78.0,18.0,44.0,0.4090909090909091,1
677566_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
677641_CCC_2014J,768.0,4.2430939226519335,64.0,32.0,44.0,0.7272727272727273,1
677721_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
677741_CCC_2014J,767.0,4.823899371069182,150.0,26.0,34.0,0.7647058823529411,1
677887_CCC_2014J,210.0,2.1649484536082473,50.0,12.0,23.0,0.5217391304347826,0
678088_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
678089_CCC_2014J,1242.0,4.617100371747212,62.0,36.0,45.0,0.8,1
678090_CCC_2014J,4.0,2.0,3.0,2.0,18.0,0.1111111111111111,0
678194_CCC_2014J,541.0,5.152380952380953,122.0,16.0,29.0,0.5517241379310345,0
678203_CCC_2014J,51.0,2.3181818181818183,20.0,4.0,22.0,0.18181818181818182,1
678204_CCC_2014J,164.0,2.8771929824561404,55.0,10.0,40.0,0.25,1
678339_CCC_2014J,345.0,2.782258064516129,59.0,16.0,44.0,0.36363636363636365,1
678382_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
678393_CCC_2014J,534.0,6.7594936708860756,144.0,11.0,27.0,0.4074074074074074,0
678395_CCC_2014J,4237.0,12.996932515337424,1003.0,34.0,45.0,0.7555555555555555,1
678408_CCC_2014J,248.0,3.3513513513513513,52.0,8.0,25.0,0.32,1
678419_CCC_2014J,264.0,4.190476190476191,51.0,14.0,42.0,0.3333333333333333,1
678474_CCC_2014J,27.0,2.7,11.0,4.0,35.0,0.11428571428571428,0
678538_CCC_2014J,108.0,2.297872340425532,11.0,6.0,6.0,1.0,0
678790_CCC_2014J,360.0,4.7368421052631575,76.0,20.0,43.0,0.46511627906976744,1
678811_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
678843_CCC_2014J,11.0,1.8333333333333333,3.0,2.0,1.0,2.0,0
678860_CCC_2014J,455.0,3.3455882352941178,61.0,18.0,31.0,0.5806451612903226,0
679037_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
679039_CCC_2014J,153.0,4.135135135135135,82.0,6.0,35.0,0.17142857142857143,1
679114_CCC_2014J,7.0,1.4,2.0,2.0,7.0,0.2857142857142857,0
679128_CCC_2014J,650.0,4.744525547445256,130.0,25.0,44.0,0.5681818181818182,1
679179_CCC_2014J,140.0,3.7837837837837838,38.0,6.0,41.0,0.14634146341463414,0
679207_CCC_2014J,10.0,2.5,6.0,2.0,2.0,1.0,0
679271_CCC_2014J,100.0,3.125,17.0,9.0,27.0,0.3333333333333333,0
679325_CCC_2014J,2.0,2.0,2.0,1.0,0.0,0.0,0
679363_CCC_2014J,243.0,5.785714285714286,65.0,4.0,34.0,0.11764705882352941,0
679386_CCC_2014J,182.0,5.515151515151516,55.0,5.0,29.0,0.1724137931034483,1
679431_CCC_2014J,484.0,3.8412698412698414,105.0,20.0,45.0,0.4444444444444444,1
679451_CCC_2014J,511.0,2.6476683937823835,47.0,22.0,39.0,0.5641025641025641,1
679468_CCC_2014J,55.0,1.2790697674418605,5.0,5.0,9.0,0.5555555555555556,0
679529_CCC_2014J,787.0,8.554347826086957,169.0,15.0,43.0,0.3488372093023256,0
679539_CCC_2014J,2.0,1.0,1.0,1.0,0.0,0.0,0
679569_CCC_2014J,180.0,4.0,54.0,7.0,19.0,0.3684210526315789,0
679599_CCC_2014J,616.0,3.480225988700565,126.0,32.0,44.0,0.7272727272727273,0
679663_CCC_2014J,48.0,2.823529411764706,19.0,4.0,6.0,0.6666666666666666,1
679733_CCC_2014J,1359.0,5.267441860465116,136.0,41.0,45.0,0.9111111111111111,1
679750_CCC_2014J,996.0,7.217391304347826,155.0,24.0,43.0,0.5581395348837209,1
679886_CCC_2014J,644.0,4.535211267605634,60.0,23.0,45.0,0.5111111111111111,1
679939_CCC_2014J,112.0,3.027027027027027,44.0,10.0,28.0,0.35714285714285715,1
679959_CCC_2014J,166.0,3.1320754716981134,48.0,9.0,28.0,0.32142857142857145,1
680002_CCC_2014J,405.0,4.308510638297872,104.0,15.0,44.0,0.3409090909090909,1
680027_CCC_2014J,2247.0,4.853131749460043,66.0,29.0,35.0,0.8285714285714286,1
680133_CCC_2014J,264.0,6.0,78.0,7.0,23.0,0.30434782608695654,1
680145_CCC_2014J,215.0,4.777777777777778,127.0,8.0,38.0,0.21052631578947367,0
680187_CCC_2014J,491.0,4.861386138613861,53.0,17.0,32.0,0.53125,1
680222_CCC_2014J,213.0,4.096153846153846,50.0,13.0,42.0,0.30952380952380953,0
680267_CCC_2014J,313.0,4.6716417910447765,68.0,12.0,21.0,0.5714285714285714,1
680333_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
680492_CCC_2014J,1208.0,5.592592592592593,118.0,26.0,44.0,0.5909090909090909,1
680602_CCC_2014J,116.0,2.6363636363636362,16.0,8.0,25.0,0.32,1
680687_CCC_2014J,815.0,5.0,100.0,10.0,12.0,0.8333333333333334,1
680698_CCC_2014J,1.0,1.0,1.0,1.0,0.0,0.0,0
680765_CCC_2014J,616.0,4.631578947368421,96.0,31.0,44.0,0.7045454545454546,0
680804_CCC_2014J,492.0,3.324324324324324,43.0,22.0,45.0,0.4888888888888889,1
680890_CCC_2014J,385.0,2.8308823529411766,47.0,25.0,44.0,0.5681818181818182,0
681165_CCC_2014J,388.0,4.217391304347826,32.0,12.0,31.0,0.3870967741935484,1
681174_CCC_2014J,131.0,3.638888888888889,42.0,6.0,38.0,0.15789473684210525,1
681235_CCC_2014J,348.0,2.9743589743589745,37.0,25.0,43.0,0.5813953488372093,1
681302_CCC_2014J,190.0,4.318181818181818,48.0,6.0,27.0,0.2222222222222222,1
681335_CCC_2014J,223.0,3.0547945205479454,64.0,14.0,32.0,0.4375,0
681642_CCC_2014J,188.0,3.6153846153846154,57.0,6.0,30.0,0.2,1
681704_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
681731_CCC_2014J,296.0,4.169014084507042,94.0,8.0,23.0,0.34782608695652173,1
681789_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
681844_CCC_2014J,172.0,4.526315789473684,76.0,11.0,20.0,0.55,0
681966_CCC_2014J,124.0,6.888888888888889,68.0,4.0,11.0,0.36363636363636365,0
682041_CCC_2014J,3.0,3.0,3.0,1.0,0.0,0.0,0
682212_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
682226_CCC_2014J,186.0,4.536585365853658,50.0,8.0,34.0,0.23529411764705882,0
682259_CCC_2014J,243.0,4.418181818181818,74.0,13.0,32.0,0.40625,0
682301_CCC_2014J,274.0,5.372549019607843,46.0,7.0,10.0,0.7,1
682309_CCC_2014J,77.0,2.4838709677419355,23.0,6.0,41.0,0.14634146341463414,0
682367_CCC_2014J,266.0,3.8,49.0,14.0,43.0,0.32558139534883723,1
682414_CCC_2014J,247.0,2.872093023255814,59.0,15.0,39.0,0.38461538461538464,0
682511_CCC_2014J,189.0,4.5,50.0,7.0,13.0,0.5384615384615384,1
682565_CCC_2014J,8.0,1.1428571428571428,2.0,6.0,12.0,0.5,0
682569_CCC_2014J,356.0,2.8031496062992125,49.0,20.0,43.0,0.46511627906976744,1
682717_CCC_2014J,192.0,5.485714285714286,74.0,8.0,43.0,0.18604651162790697,0
682738_CCC_2014J,251.0,3.803030303030303,55.0,11.0,34.0,0.3235294117647059,0
682961_CCC_2014J,617.0,2.373076923076923,90.0,23.0,45.0,0.5111111111111111,1
683073_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
683203_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
683220_CCC_2014J,181.0,3.549019607843137,53.0,12.0,29.0,0.41379310344827586,0
683373_CCC_2014J,456.0,4.606060606060606,80.0,14.0,17.0,0.8235294117647058,1
683406_CCC_2014J,427.0,4.8522727272727275,97.0,17.0,35.0,0.4857142857142857,0
683449_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
683503_CCC_2014J,721.0,6.80188679245283,201.0,21.0,45.0,0.4666666666666667,0
683625_CCC_2014J,172.0,6.615384615384615,46.0,6.0,23.0,0.2608695652173913,1
683668_CCC_2014J,238.0,3.901639344262295,42.0,11.0,41.0,0.2682926829268293,1
683777_CCC_2014J,179.0,2.5211267605633805,41.0,17.0,42.0,0.40476190476190477,1
683865_CCC_2014J,119.0,3.606060606060606,45.0,4.0,26.0,0.15384615384615385,0
683912_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
684111_CCC_2014J,309.0,4.065789473684211,33.0,10.0,17.0,0.5882352941176471,1
684208_CCC_2014J,6.0,1.2,2.0,1.0,0.0,0.0,0
684270_CCC_2014J,342.0,3.2884615384615383,74.0,21.0,44.0,0.4772727272727273,0
684313_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
684444_CCC_2014J,711.0,7.181818181818182,137.0,19.0,34.0,0.5588235294117647,1
684498_CCC_2014J,116.0,2.9,35.0,11.0,27.0,0.4074074074074074,0
684511_CCC_2014J,4.0,1.3333333333333333,2.0,2.0,7.0,0.2857142857142857,0
684514_CCC_2014J,352.0,3.142857142857143,41.0,16.0,43.0,0.37209302325581395,1
684617_CCC_2014J,136.0,4.689655172413793,39.0,5.0,15.0,0.3333333333333333,0
684643_CCC_2014J,360.0,3.0,31.0,15.0,45.0,0.3333333333333333,0
684663_CCC_2014J,397.0,2.5947712418300655,45.0,25.0,40.0,0.625,0
684669_CCC_2014J,580.0,3.625,78.0,24.0,44.0,0.5454545454545454,1
684709_CCC_2014J,293.0,3.2555555555555555,53.0,10.0,42.0,0.23809523809523808,1
684905_CCC_2014J,543.0,3.596026490066225,141.0,24.0,44.0,0.5454545454545454,1
684944_CCC_2014J,1.0,1.0,1.0,1.0,0.0,0.0,0
684990_CCC_2014J,278.0,5.914893617021277,78.0,5.0,24.0,0.20833333333333334,0
685015_CCC_2014J,81.0,2.7,10.0,12.0,18.0,0.6666666666666666,0
685098_CCC_2014J,306.0,3.6,41.0,13.0,41.0,0.3170731707317073,1
685206_CCC_2014J,130.0,4.193548387096774,48.0,4.0,36.0,0.1111111111111111,1
685212_CCC_2014J,373.0,3.243478260869565,45.0,19.0,43.0,0.4418604651162791,1
685236_CCC_2014J,341.0,6.2,97.0,9.0,37.0,0.24324324324324326,0
685287_CCC_2014J,573.0,5.026315789473684,62.0,16.0,27.0,0.5925925925925926,1
685289_CCC_2014J,1154.0,6.171122994652406,127.0,24.0,38.0,0.631578947368421,0
685399_CCC_2014J,139.0,5.346153846153846,39.0,4.0,22.0,0.18181818181818182,0
685412_CCC_2014J,173.0,5.580645161290323,42.0,6.0,17.0,0.35294117647058826,1
685458_CCC_2014J,632.0,3.4917127071823204,58.0,25.0,36.0,0.6944444444444444,1
685474_CCC_2014J,264.0,3.2195121951219514,29.0,15.0,22.0,0.6818181818181818,0
685487_CCC_2014J,428.0,3.101449275362319,45.0,23.0,44.0,0.5227272727272727,1
685514_CCC_2014J,350.0,4.794520547945205,50.0,16.0,30.0,0.5333333333333333,1
685557_CCC_2014J,125.0,4.310344827586207,51.0,8.0,38.0,0.21052631578947367,0
685572_CCC_2014J,613.0,7.858974358974359,94.0,12.0,25.0,0.48,1
685597_CCC_2014J,1056.0,5.415384615384616,42.0,24.0,34.0,0.7058823529411765,1
685619_CCC_2014J,154.0,3.08,38.0,13.0,44.0,0.29545454545454547,0
685663_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
685705_CCC_2014J,716.0,3.425837320574163,120.0,26.0,42.0,0.6190476190476191,0
685750_CCC_2014J,8.0,2.0,3.0,2.0,6.0,0.3333333333333333,0
685802_CCC_2014J,98.0,3.3793103448275863,34.0,8.0,28.0,0.2857142857142857,0
685849_CCC_2014J,287.0,3.5875,39.0,13.0,33.0,0.3939393939393939,1
685860_CCC_2014J,552.0,3.066666666666667,77.0,29.0,36.0,0.8055555555555556,0
685871_CCC_2014J,384.0,4.042105263157895,69.0,18.0,37.0,0.4864864864864865,1
685950_CCC_2014J,413.0,5.506666666666667,153.0,9.0,18.0,0.5,1
685952_CCC_2014J,131.0,2.2586206896551726,19.0,15.0,38.0,0.39473684210526316,0
685964_CCC_2014J,427.0,2.55688622754491,46.0,24.0,45.0,0.5333333333333333,1
685988_CCC_2014J,313.0,3.5977011494252875,37.0,11.0,43.0,0.2558139534883721,0
686001_CCC_2014J,299.0,4.152777777777778,113.0,15.0,32.0,0.46875,1
686003_CCC_2014J,86.0,4.3,42.0,4.0,25.0,0.16,0
686018_CCC_2014J,599.0,3.1693121693121693,68.0,26.0,45.0,0.5777777777777777,1
686034_CCC_2014J,127.0,2.54,17.0,9.0,39.0,0.23076923076923078,0
686058_CCC_2014J,407.0,4.903614457831325,131.0,13.0,32.0,0.40625,1
686071_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
686110_CCC_2014J,494.0,4.186440677966102,117.0,19.0,40.0,0.475,1
686268_CCC_2014J,195.0,3.046875,20.0,14.0,35.0,0.4,1
686411_CCC_2014J,1517.0,5.249134948096886,80.0,21.0,35.0,0.6,1
686515_CCC_2014J,1009.0,3.8075471698113206,131.0,35.0,45.0,0.7777777777777778,1
686558_CCC_2014J,426.0,7.220338983050848,128.0,10.0,34.0,0.29411764705882354,1
686584_CCC_2014J,199.0,3.109375,105.0,19.0,41.0,0.4634146341463415,1
686645_CCC_2014J,599.0,7.047058823529412,160.0,8.0,35.0,0.22857142857142856,1
686797_CCC_2014J,145.0,2.9,31.0,9.0,38.0,0.23684210526315788,0
686813_CCC_2014J,11.0,1.8333333333333333,5.0,1.0,0.0,0.0,0
686877_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
686907_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,1
686957_CCC_2014J,507.0,7.921875,250.0,10.0,29.0,0.3448275862068966,1
687023_CCC_2014J,78.0,4.333333333333333,57.0,6.0,23.0,0.2608695652173913,1
687146_CCC_2014J,49.0,4.454545454545454,16.0,1.0,0.0,0.0,0
687160_CCC_2014J,552.0,2.543778801843318,53.0,16.0,33.0,0.48484848484848486,1
687190_CCC_2014J,354.0,4.1647058823529415,100.0,12.0,38.0,0.3157894736842105,1
687206_CCC_2014J,545.0,3.920863309352518,83.0,17.0,43.0,0.3953488372093023,1
687216_CCC_2014J,423.0,3.646551724137931,69.0,13.0,41.0,0.3170731707317073,1
687283_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
687310_CCC_2014J,404.0,3.740740740740741,75.0,13.0,41.0,0.3170731707317073,0
687319_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
687345_CCC_2014J,84.0,5.25,30.0,4.0,3.0,1.3333333333333333,0
687348_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
687686_CCC_2014J,474.0,3.511111111111111,105.0,24.0,43.0,0.5581395348837209,1
687772_CCC_2014J,507.0,4.526785714285714,72.0,24.0,43.0,0.5581395348837209,1
687844_CCC_2014J,261.0,3.782608695652174,33.0,20.0,24.0,0.8333333333333334,0
687877_CCC_2014J,130.0,2.8260869565217392,39.0,8.0,21.0,0.38095238095238093,1
687953_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
687981_CCC_2014J,994.0,7.705426356589148,89.0,19.0,34.0,0.5588235294117647,1
688028_CCC_2014J,5.0,1.6666666666666667,3.0,1.0,0.0,0.0,0
688033_CCC_2014J,108.0,2.4,20.0,6.0,16.0,0.375,0
688117_CCC_2014J,159.0,3.382978723404255,45.0,15.0,35.0,0.42857142857142855,0
688171_CCC_2014J,110.0,2.8205128205128207,14.0,10.0,44.0,0.22727272727272727,0
688271_CCC_2014J,43.0,2.0476190476190474,10.0,2.0,1.0,2.0,0
688281_CCC_2014J,555.0,5.235849056603773,62.0,15.0,38.0,0.39473684210526316,1
688297_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
688337_CCC_2014J,383.0,3.8686868686868685,52.0,22.0,39.0,0.5641025641025641,1
688356_CCC_2014J,120.0,2.926829268292683,49.0,14.0,42.0,0.3333333333333333,1
688521_CCC_2014J,97.0,3.03125,19.0,7.0,25.0,0.28,1
688533_CCC_2014J,129.0,3.225,34.0,9.0,17.0,0.5294117647058824,0
688537_CCC_2014J,201.0,6.7,78.0,4.0,6.0,0.6666666666666666,0
688672_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
688683_CCC_2014J,12.0,1.5,3.0,3.0,12.0,0.25,0
688707_CCC_2014J,178.0,2.119047619047619,21.0,14.0,43.0,0.32558139534883723,0
688770_CCC_2014J,206.0,3.3225806451612905,55.0,13.0,28.0,0.4642857142857143,1
688776_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
688843_CCC_2014J,109.0,4.1923076923076925,74.0,6.0,31.0,0.1935483870967742,0
689004_CCC_2014J,385.0,3.564814814814815,67.0,15.0,42.0,0.35714285714285715,1
689042_CCC_2014J,334.0,3.009009009009009,46.0,11.0,22.0,0.5,0
689050_CCC_2014J,312.0,2.9158878504672896,56.0,22.0,24.0,0.9166666666666666,1
689101_CCC_2014J,153.0,3.731707317073171,48.0,6.0,12.0,0.5,0
689143_CCC_2014J,105.0,3.088235294117647,26.0,12.0,33.0,0.36363636363636365,0
689164_CCC_2014J,250.0,4.166666666666667,30.0,10.0,39.0,0.2564102564102564,1
689190_CCC_2014J,157.0,3.488888888888889,47.0,11.0,45.0,0.24444444444444444,1
689217_CCC_2014J,182.0,2.935483870967742,54.0,11.0,42.0,0.2619047619047619,1
689246_CCC_2014J,377.0,4.284090909090909,75.0,16.0,42.0,0.38095238095238093,1
689264_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.0,0
689346_CCC_2014J,5.0,1.0,1.0,2.0,6.0,0.3333333333333333,0
689352_CCC_2014J,3.0,1.5,2.0,2.0,5.0,0.4,0
689399_CCC_2014J,203.0,4.319148936170213,69.0,9.0,24.0,0.375,1
689436_CCC_2014J,171.0,2.7142857142857144,34.0,16.0,42.0,0.38095238095238093,0
