student_key,gender,age_band,highest_education,imd_band,disability,region,num_of_prev_attempts,studied_credits,target
572168_EEE_2014J,1,0,1,5,0,8,1,30,0
572599_EEE_2014J,1,0,2,1,1,11,0,60,1
572659_EEE_2014J,1,0,2,4,0,3,1,60,0
573503_EEE_2014J,1,1,2,4,0,3,0,120,0
573600_EEE_2014J,1,0,2,7,0,6,0,60,0
573922_EEE_2014J,1,0,0,8,0,4,0,60,0
574565_EEE_2014J,1,0,2,1,0,11,0,60,0
575066_EEE_2014J,1,0,0,9,0,9,0,90,0
575411_EEE_2014J,1,1,0,1,0,9,0,60,1
575623_EEE_2014J,1,0,2,7,0,6,0,60,1
578469_EEE_2014J,1,0,0,1,0,5,0,60,1
579052_EEE_2014J,1,1,0,4,0,4,0,60,1
579283_EEE_2014J,1,0,2,10,0,8,0,90,1
580689_EEE_2014J,1,1,1,2,1,6,1,60,0
580798_EEE_2014J,1,0,2,6,0,9,0,60,1
581082_EEE_2014J,1,0,0,9,0,0,0,60,1
581238_EEE_2014J,1,1,2,7,0,12,0,60,1
581851_EEE_2014J,1,1,1,9,0,6,1,30,1
581887_EEE_2014J,0,0,1,10,0,4,0,30,1
582094_EEE_2014J,1,0,0,9,0,10,1,30,1
582340_EEE_2014J,1,0,2,1,0,4,1,60,0
583288_EEE_2014J,0,0,0,0,0,3,0,120,0
583719_EEE_2014J,1,0,0,7,0,7,0,60,1
584514_EEE_2014J,1,0,2,6,0,11,1,60,0
584718_EEE_2014J,1,1,2,9,0,9,0,60,0
585643_EEE_2014J,1,0,0,3,0,5,0,90,1
585769_EEE_2014J,0,0,4,5,0,6,1,60,0
585852_EEE_2014J,1,0,2,6,0,9,0,60,1
586474_EEE_2014J,1,0,0,9,0,0,0,30,1
587008_EEE_2014J,1,0,0,7,0,8,1,60,1
587122_EEE_2014J,1,1,2,6,0,6,1,60,0
587621_EEE_2014J,0,1,2,7,0,3,1,60,0
587793_EEE_2014J,0,0,2,5,0,5,0,90,1
588058_EEE_2014J,1,1,2,5,1,8,0,180,0
588474_EEE_2014J,1,0,2,10,0,4,0,90,1
589856_EEE_2014J,1,0,0,9,0,0,1,90,0
590837_EEE_2014J,1,0,2,3,0,5,0,60,1
591523_EEE_2014J,1,1,0,4,0,8,0,150,1
591761_EEE_2014J,0,0,1,4,0,6,0,30,1
592047_EEE_2014J,0,0,1,5,0,8,0,60,1
592338_EEE_2014J,0,0,0,7,0,8,0,60,1
592843_EEE_2014J,1,0,0,6,0,9,0,60,1
592951_EEE_2014J,0,0,2,5,0,10,0,120,0
593038_EEE_2014J,0,1,0,4,0,0,0,120,1
593896_EEE_2014J,1,1,2,3,0,1,0,90,1
594629_EEE_2014J,1,1,2,7,0,8,0,60,1
596326_EEE_2014J,1,1,0,5,0,3,0,120,0
596423_EEE_2014J,1,0,2,0,0,8,1,60,0
596614_EEE_2014J,1,0,2,6,0,8,1,30,0
596855_EEE_2014J,1,0,2,6,0,9,0,60,0
597166_EEE_2014J,1,0,1,1,0,5,0,60,0
597252_EEE_2014J,1,0,2,7,0,0,0,120,0
597732_EEE_2014J,1,2,1,8,0,12,0,30,1
598573_EEE_2014J,0,0,0,1,0,6,2,60,0
599059_EEE_2014J,1,0,2,7,0,6,1,30,0
599215_EEE_2014J,0,1,0,5,0,12,0,60,0
599429_EEE_2014J,1,0,0,0,0,12,0,90,0
600267_EEE_2014J,1,0,0,1,1,6,0,90,0
600766_EEE_2014J,1,0,0,6,0,6,0,60,1
600898_EEE_2014J,1,0,0,1,0,11,0,90,0
601567_EEE_2014J,1,0,2,7,0,0,0,60,0
601599_EEE_2014J,1,0,1,7,0,6,0,60,0
602150_EEE_2014J,1,0,0,2,0,3,2,30,0
602707_EEE_2014J,1,0,0,8,0,10,0,60,1
602745_EEE_2014J,1,0,1,6,0,6,0,30,0
602830_EEE_2014J,1,0,1,3,0,8,0,60,1
603108_EEE_2014J,1,0,0,8,0,0,0,120,1
603179_EEE_2014J,1,1,2,4,0,7,2,60,1
603700_EEE_2014J,1,0,2,1,0,12,0,60,0
604057_EEE_2014J,0,0,0,9,0,6,0,120,1
604875_EEE_2014J,1,1,0,6,0,10,1,30,0
605125_EEE_2014J,1,1,2,8,0,11,0,30,1
605129_EEE_2014J,1,0,0,0,0,11,0,60,1
605294_EEE_2014J,1,0,2,4,0,8,0,90,1
605541_EEE_2014J,1,0,2,9,1,0,0,60,0
605545_EEE_2014J,1,1,4,4,0,7,1,60,0
605836_EEE_2014J,1,0,2,1,0,9,0,60,1
608488_EEE_2014J,0,0,2,9,0,1,0,60,1
608669_EEE_2014J,1,0,0,6,0,6,1,60,0
608853_EEE_2014J,1,0,0,5,0,8,1,90,1
609605_EEE_2014J,1,0,1,7,0,10,1,60,0
610275_EEE_2014J,1,1,0,7,0,8,0,60,1
610287_EEE_2014J,1,0,1,8,0,0,1,60,1
610373_EEE_2014J,0,0,1,4,0,6,0,60,1
610672_EEE_2014J,1,0,0,9,0,0,0,60,1
610904_EEE_2014J,1,0,0,1,0,9,0,60,1
611162_EEE_2014J,0,0,2,2,0,2,0,120,1
611405_EEE_2014J,1,0,2,9,0,11,1,30,1
611961_EEE_2014J,1,0,2,7,0,12,0,60,1
611971_EEE_2014J,1,0,0,3,0,5,1,60,0
612157_EEE_2014J,1,0,2,1,0,5,0,60,0
613644_EEE_2014J,1,0,0,4,0,9,0,60,0
613953_EEE_2014J,1,0,0,5,0,5,0,30,1
614181_EEE_2014J,1,0,1,6,0,5,0,30,1
614300_EEE_2014J,1,0,0,2,0,1,0,60,1
614737_EEE_2014J,1,0,0,3,0,2,0,60,0
615429_EEE_2014J,1,0,1,2,0,4,0,60,0
616407_EEE_2014J,1,1,2,7,0,10,1,60,0
617309_EEE_2014J,1,0,0,3,0,10,1,60,0
617888_EEE_2014J,1,0,0,8,0,1,0,60,1
619168_EEE_2014J,1,0,0,8,0,6,0,60,1
620343_EEE_2014J,1,0,0,7,0,10,0,60,1
620519_EEE_2014J,1,0,4,9,0,6,0,60,1
620536_EEE_2014J,1,0,0,0,0,2,0,30,0
620782_EEE_2014J,1,0,0,5,0,11,0,150,1
621380_EEE_2014J,1,0,2,2,0,8,0,90,1
622129_EEE_2014J,0,1,1,7,0,6,0,60,1
622315_EEE_2014J,1,0,2,2,0,4,1,30,0
622890_EEE_2014J,1,0,0,6,0,5,0,60,0
623002_EEE_2014J,1,0,2,2,1,8,0,60,0
623467_EEE_2014J,1,0,2,8,0,0,0,150,1
623757_EEE_2014J,0,0,0,1,0,11,0,120,0
623889_EEE_2014J,1,0,0,4,1,8,0,30,1
623989_EEE_2014J,1,1,0,6,0,6,0,30,1
624126_EEE_2014J,1,0,2,9,0,8,1,90,0
624222_EEE_2014J,1,0,2,0,0,4,0,90,1
625288_EEE_2014J,1,0,0,4,0,1,0,120,0
625614_EEE_2014J,1,0,2,10,0,4,0,30,1
625785_EEE_2014J,1,0,0,9,0,6,1,60,1
625797_EEE_2014J,1,0,2,10,0,4,0,90,0
626998_EEE_2014J,1,0,1,3,0,12,1,30,1
627283_EEE_2014J,1,0,0,0,0,5,0,120,1
627312_EEE_2014J,1,1,1,10,0,4,1,60,1
627457_EEE_2014J,1,0,0,9,0,9,0,60,0
627500_EEE_2014J,1,0,2,8,0,8,1,60,0
627935_EEE_2014J,0,0,0,1,0,1,0,90,0
628054_EEE_2014J,1,1,2,4,0,1,1,150,1
628366_EEE_2014J,1,0,2,4,0,6,1,30,0
628480_EEE_2014J,1,0,2,7,0,11,0,90,1
628717_EEE_2014J,1,0,0,3,0,3,0,180,0
628741_EEE_2014J,1,0,2,8,0,9,0,30,1
628766_EEE_2014J,1,0,2,6,0,2,0,60,1
629014_EEE_2014J,0,1,2,3,0,7,0,90,1
629101_EEE_2014J,1,0,2,6,0,9,0,30,1
629400_EEE_2014J,1,0,0,9,0,6,0,90,1
629421_EEE_2014J,1,0,1,9,0,0,1,120,0
629535_EEE_2014J,1,0,1,1,0,1,0,60,1
629642_EEE_2014J,1,1,2,10,0,4,0,90,1
629852_EEE_2014J,1,0,0,3,0,7,0,60,0
629862_EEE_2014J,1,0,2,6,0,11,0,30,1
630105_EEE_2014J,1,0,2,8,0,6,0,90,1
630106_EEE_2014J,1,0,0,4,0,0,0,90,1
630519_EEE_2014J,1,0,1,5,0,1,0,60,1
630541_EEE_2014J,1,0,2,0,0,5,0,90,1
631113_EEE_2014J,1,0,1,6,0,6,0,60,1
631807_EEE_2014J,1,1,1,2,0,1,1,30,0
631888_EEE_2014J,1,1,2,10,1,4,0,30,0
632626_EEE_2014J,1,1,0,3,0,7,0,90,1
632635_EEE_2014J,0,0,2,0,0,6,0,60,1
632950_EEE_2014J,1,0,0,7,0,4,0,30,1
633824_EEE_2014J,1,0,0,7,1,1,0,60,1
633868_EEE_2014J,1,1,2,4,0,10,0,60,0
633914_EEE_2014J,0,0,0,5,0,1,0,60,1
633995_EEE_2014J,1,0,0,3,0,3,0,90,0
634094_EEE_2014J,0,0,0,1,0,11,0,60,1
634367_EEE_2014J,1,1,0,8,0,11,1,30,1
634552_EEE_2014J,1,0,0,8,0,7,0,60,1
634655_EEE_2014J,1,1,1,4,0,3,0,60,0
634721_EEE_2014J,1,0,0,7,0,6,0,60,1
634776_EEE_2014J,1,0,0,7,0,1,0,90,1
634879_EEE_2014J,1,1,0,5,0,3,0,90,1
634940_EEE_2014J,1,0,0,1,0,7,0,60,1
634957_EEE_2014J,1,1,2,2,0,3,0,60,0
635325_EEE_2014J,1,0,2,5,0,0,0,30,1
635552_EEE_2014J,1,0,2,7,0,8,0,60,0
635564_EEE_2014J,1,0,2,8,0,5,0,60,1
635720_EEE_2014J,1,0,0,5,0,9,0,30,1
635953_EEE_2014J,1,0,0,5,0,0,0,60,1
636124_EEE_2014J,1,1,4,6,0,1,0,60,1
636443_EEE_2014J,1,0,0,6,0,4,0,90,1
636467_EEE_2014J,1,1,0,6,0,3,0,60,1
636996_EEE_2014J,1,0,0,6,1,6,0,90,1
637123_EEE_2014J,1,0,0,9,0,10,0,60,1
637292_EEE_2014J,1,0,1,2,0,6,0,60,0
637401_EEE_2014J,1,1,1,9,0,8,0,60,1
637528_EEE_2014J,1,1,0,4,0,3,0,60,0
637601_EEE_2014J,1,1,1,3,0,12,0,60,0
637624_EEE_2014J,1,0,1,9,0,6,0,150,1
637846_EEE_2014J,1,0,0,2,0,6,0,30,0
638018_EEE_2014J,1,0,0,3,0,8,0,60,1
638257_EEE_2014J,1,0,0,3,0,0,0,60,0
638604_EEE_2014J,1,0,2,7,0,6,0,90,1
638970_EEE_2014J,1,0,0,4,0,0,0,60,1
639012_EEE_2014J,0,0,0,8,0,5,0,150,1
639194_EEE_2014J,1,1,0,7,0,6,0,120,1
639232_EEE_2014J,1,1,0,1,0,3,0,120,0
639243_EEE_2014J,1,0,0,8,0,3,0,60,0
639253_EEE_2014J,0,0,1,8,0,8,0,60,1
640109_EEE_2014J,1,1,3,1,0,3,0,90,0
640307_EEE_2014J,1,0,2,5,0,6,0,60,0
640439_EEE_2014J,1,0,0,3,0,2,0,60,1
640443_EEE_2014J,1,0,0,4,1,11,0,120,0
640658_EEE_2014J,0,0,0,5,0,9,0,90,0
641116_EEE_2014J,1,1,2,7,0,8,0,60,1
641195_EEE_2014J,1,0,2,3,0,7,0,60,0
641200_EEE_2014J,1,0,1,2,0,6,0,60,1
641566_EEE_2014J,1,0,2,7,0,8,0,60,1
641569_EEE_2014J,1,1,2,6,0,6,0,120,1
641629_EEE_2014J,1,0,0,9,0,9,0,60,0
641716_EEE_2014J,1,0,2,0,1,10,0,90,0
641817_EEE_2014J,1,0,0,2,1,6,0,60,0
641881_EEE_2014J,1,0,2,2,1,3,0,60,0
641899_EEE_2014J,1,0,2,3,0,9,0,30,1
642066_EEE_2014J,1,0,0,2,0,9,0,90,0
642342_EEE_2014J,1,0,0,6,0,10,0,60,1
642396_EEE_2014J,1,0,0,8,0,9,0,60,0
642512_EEE_2014J,1,1,0,3,0,9,0,90,0
642591_EEE_2014J,1,1,2,7,0,0,0,60,1
642627_EEE_2014J,1,0,0,6,0,3,0,90,0
642656_EEE_2014J,1,0,0,2,0,9,0,60,1
642839_EEE_2014J,0,0,2,0,0,11,0,150,0
643077_EEE_2014J,1,1,0,6,0,12,0,60,1
643118_EEE_2014J,1,0,1,5,0,8,0,60,1
643168_EEE_2014J,1,0,0,0,0,5,0,120,1
643200_EEE_2014J,1,0,2,2,0,5,0,90,0
643267_EEE_2014J,1,0,0,1,0,10,0,60,1
643269_EEE_2014J,0,0,1,6,0,11,0,120,0
643270_EEE_2014J,1,0,2,4,0,11,0,60,1
643309_EEE_2014J,1,1,0,4,0,0,0,120,0
643404_EEE_2014J,0,0,1,4,0,6,0,60,0
643416_EEE_2014J,1,0,0,3,0,0,0,90,0
643434_EEE_2014J,1,1,1,0,1,3,0,60,1
643457_EEE_2014J,1,2,2,8,0,0,0,60,1
643481_EEE_2014J,1,0,2,0,0,5,0,90,0
643484_EEE_2014J,0,0,1,1,0,6,0,60,1
643510_EEE_2014J,1,0,0,6,0,10,0,60,1
643514_EEE_2014J,1,1,0,7,0,1,0,90,1
643531_EEE_2014J,1,0,2,5,0,12,0,60,1
643644_EEE_2014J,1,0,2,7,0,5,0,60,0
643705_EEE_2014J,1,0,0,1,0,1,0,90,1
643755_EEE_2014J,1,0,2,3,0,11,0,60,0
643770_EEE_2014J,1,0,1,2,0,6,0,90,0
643771_EEE_2014J,1,0,0,7,0,6,0,60,1
644064_EEE_2014J,0,0,1,6,0,11,0,60,0
644072_EEE_2014J,0,0,2,6,0,10,0,30,0
644113_EEE_2014J,1,0,0,5,0,1,0,60,1
644163_EEE_2014J,1,0,0,8,0,10,0,60,0
644246_EEE_2014J,1,0,0,3,0,12,0,60,1
644480_EEE_2014J,0,0,0,0,0,3,0,120,1
644514_EEE_2014J,1,0,1,10,0,4,0,60,1
644742_EEE_2014J,1,0,0,3,0,8,0,60,1
644794_EEE_2014J,0,0,2,1,1,2,0,60,1
644905_EEE_2014J,1,0,1,4,0,7,0,120,0
645045_EEE_2014J,1,0,1,8,0,12,0,90,0
645126_EEE_2014J,1,0,1,6,0,1,0,60,1
645151_EEE_2014J,1,0,2,1,0,11,0,60,0
645170_EEE_2014J,1,1,0,3,0,8,0,60,1
645319_EEE_2014J,1,2,2,5,0,6,0,60,1
645451_EEE_2014J,1,0,2,5,0,3,0,90,1
645462_EEE_2014J,1,1,0,7,0,11,0,90,0
645481_EEE_2014J,1,0,2,1,1,8,0,60,0
645542_EEE_2014J,1,0,2,4,0,8,0,60,1
645557_EEE_2014J,1,0,2,6,0,8,0,90,0
645831_EEE_2014J,1,0,2,2,0,10,0,60,1
645847_EEE_2014J,1,1,1,6,0,9,0,90,0
645867_EEE_2014J,1,0,1,7,0,6,0,120,0
645889_EEE_2014J,1,0,0,5,0,6,0,60,1
646005_EEE_2014J,1,0,0,4,0,5,0,60,1
646040_EEE_2014J,1,0,0,5,0,8,0,90,1
646070_EEE_2014J,1,0,0,3,0,5,0,60,1
646071_EEE_2014J,1,0,4,8,0,6,0,60,1
646097_EEE_2014J,0,0,1,0,0,6,0,60,0
646109_EEE_2014J,1,0,1,0,0,5,0,60,0
646184_EEE_2014J,1,0,0,9,0,8,0,90,1
646197_EEE_2014J,1,0,4,9,0,6,0,60,1
646218_EEE_2014J,0,0,0,1,0,1,0,60,0
646361_EEE_2014J,1,0,1,8,0,5,0,60,1
646363_EEE_2014J,1,0,1,6,0,0,0,60,0
646459_EEE_2014J,1,0,1,1,0,3,0,150,0
646502_EEE_2014J,1,0,0,3,0,3,0,60,1
646520_EEE_2014J,1,0,0,6,1,6,0,60,1
646547_EEE_2014J,1,0,2,0,0,5,0,90,0
646581_EEE_2014J,1,0,2,3,0,10,0,30,0
646722_EEE_2014J,1,0,2,6,0,11,0,60,0
646747_EEE_2014J,0,0,0,5,0,1,0,60,0
646815_EEE_2014J,1,1,2,2,0,1,0,60,0
646841_EEE_2014J,1,0,2,0,0,5,0,60,0
646903_EEE_2014J,1,0,2,0,0,5,0,60,1
646998_EEE_2014J,1,0,0,9,0,1,0,60,1
647043_EEE_2014J,1,0,2,0,0,5,0,60,0
647083_EEE_2014J,1,0,0,1,0,12,0,180,1
647148_EEE_2014J,1,0,0,4,0,6,0,120,1
647179_EEE_2014J,1,1,0,3,0,3,0,60,0
647184_EEE_2014J,1,0,2,1,0,3,0,120,0
647217_EEE_2014J,1,0,0,3,0,10,0,120,0
647358_EEE_2014J,1,0,0,6,0,6,0,30,0
647405_EEE_2014J,0,0,0,3,1,9,0,60,0
647432_EEE_2014J,0,0,0,0,0,10,0,60,0
647466_EEE_2014J,0,0,1,1,0,4,0,60,1
647518_EEE_2014J,1,0,0,1,0,10,0,120,0
647645_EEE_2014J,1,0,0,8,0,0,0,90,1
647791_EEE_2014J,1,0,3,0,0,11,0,30,0
647865_EEE_2014J,1,0,0,3,0,0,0,60,1
647887_EEE_2014J,0,0,3,0,0,3,0,60,0
647888_EEE_2014J,1,0,0,8,0,7,0,60,1
647916_EEE_2014J,1,0,0,10,0,4,0,60,1
647919_EEE_2014J,1,0,2,2,0,1,0,60,1
647983_EEE_2014J,1,0,2,0,0,5,0,60,1
647988_EEE_2014J,0,0,0,9,0,1,0,60,1
648001_EEE_2014J,1,0,2,7,0,12,0,60,1
648058_EEE_2014J,1,0,2,3,0,1,0,60,0
648090_EEE_2014J,0,0,0,2,0,8,0,60,1
648091_EEE_2014J,1,0,0,3,0,4,0,60,1
648136_EEE_2014J,1,0,2,2,0,9,0,60,1
648250_EEE_2014J,0,0,1,5,0,3,0,90,0
648285_EEE_2014J,1,0,0,4,0,2,0,60,1
648354_EEE_2014J,0,1,0,2,0,5,0,120,1
648369_EEE_2014J,1,0,1,4,0,10,0,60,1
648370_EEE_2014J,1,1,0,7,0,7,0,60,1
648422_EEE_2014J,1,1,2,8,0,8,0,60,1
648429_EEE_2014J,1,0,1,9,0,8,0,60,0
648436_EEE_2014J,1,1,1,9,0,7,0,60,1
648440_EEE_2014J,1,0,0,3,0,1,0,120,0
648469_EEE_2014J,1,0,0,8,0,0,0,30,1
648518_EEE_2014J,0,0,0,6,0,6,0,180,0
648652_EEE_2014J,1,0,2,8,0,10,0,120,0
648654_EEE_2014J,1,0,2,5,0,11,0,60,1
648687_EEE_2014J,1,0,0,8,0,10,0,60,1
648787_EEE_2014J,1,0,2,1,0,11,0,60,1
648834_EEE_2014J,1,0,1,8,0,6,0,60,0
648843_EEE_2014J,1,0,0,8,0,4,0,60,1
648852_EEE_2014J,1,1,2,1,0,4,0,60,0
648902_EEE_2014J,1,0,0,1,1,9,0,60,1
648942_EEE_2014J,1,0,0,8,0,7,0,60,1
649001_EEE_2014J,1,1,2,2,0,3,0,60,0
649069_EEE_2014J,1,0,0,5,0,9,0,60,1
649171_EEE_2014J,1,0,0,0,0,5,0,60,1
649200_EEE_2014J,1,0,0,1,0,4,0,90,0
649215_EEE_2014J,1,0,2,2,0,3,0,90,0
649230_EEE_2014J,0,0,2,0,0,6,0,180,0
649248_EEE_2014J,0,0,2,5,0,12,0,90,0
649255_EEE_2014J,1,0,1,7,0,12,0,60,1
649310_EEE_2014J,1,0,0,5,0,2,0,60,0
649332_EEE_2014J,1,0,1,4,0,11,0,60,0
649339_EEE_2014J,1,1,0,8,0,11,0,60,1
649343_EEE_2014J,1,0,0,5,0,1,0,90,1
649506_EEE_2014J,1,0,0,5,0,6,0,90,0
649637_EEE_2014J,1,0,1,3,0,6,0,60,1
649667_EEE_2014J,1,0,0,7,0,5,0,60,1
649701_EEE_2014J,1,0,2,2,0,12,0,120,0
649713_EEE_2014J,1,0,0,6,0,6,0,60,1
649718_EEE_2014J,1,0,2,6,0,5,0,60,1
649720_EEE_2014J,1,0,0,5,0,10,0,120,0
649738_EEE_2014J,1,1,1,2,0,0,0,60,1
649755_EEE_2014J,1,0,2,3,0,9,0,60,0
649783_EEE_2014J,1,0,0,2,0,3,0,120,0
649840_EEE_2014J,1,0,2,4,0,8,0,90,0
649843_EEE_2014J,1,0,0,1,0,3,0,60,1
649861_EEE_2014J,1,0,2,0,0,5,0,30,0
649863_EEE_2014J,1,0,2,4,0,7,0,60,0
649935_EEE_2014J,1,0,0,2,0,11,0,60,0
649943_EEE_2014J,1,1,0,5,0,5,0,30,1
650027_EEE_2014J,1,0,2,9,0,0,0,60,1
650105_EEE_2014J,1,0,2,7,0,6,0,60,0
650137_EEE_2014J,1,0,0,7,0,3,0,60,0
650145_EEE_2014J,1,0,2,2,0,10,0,60,0
650164_EEE_2014J,1,0,1,9,0,6,0,30,1
650192_EEE_2014J,1,0,2,6,0,4,0,30,0
650223_EEE_2014J,1,0,2,1,0,12,0,120,0
650330_EEE_2014J,1,0,2,4,0,9,0,60,1
650334_EEE_2014J,1,0,2,4,0,9,0,60,0
650341_EEE_2014J,0,0,0,3,0,3,0,150,1
650384_EEE_2014J,1,0,2,4,0,0,0,30,0
650471_EEE_2014J,1,0,0,1,0,1,0,60,1
650504_EEE_2014J,1,0,0,7,0,6,0,40,1
650533_EEE_2014J,1,1,0,3,0,1,0,30,1
650575_EEE_2014J,1,0,0,4,0,12,0,90,0
650578_EEE_2014J,1,0,2,1,1,1,0,60,0
650592_EEE_2014J,1,0,2,6,0,11,0,30,1
650666_EEE_2014J,1,1,0,4,1,0,0,60,1
650734_EEE_2014J,1,0,0,5,0,5,0,60,1
650752_EEE_2014J,1,0,0,9,0,1,0,30,0
650770_EEE_2014J,1,0,0,9,0,8,0,60,1
650816_EEE_2014J,1,0,0,1,0,10,0,60,1
650849_EEE_2014J,0,0,1,7,0,6,0,60,0
650856_EEE_2014J,1,0,2,3,0,3,0,120,1
650926_EEE_2014J,1,0,2,7,0,4,0,60,1
650927_EEE_2014J,1,0,0,5,0,6,0,90,1
650950_EEE_2014J,1,1,1,4,0,6,0,30,0
650987_EEE_2014J,1,0,0,7,0,0,0,60,1
651015_EEE_2014J,1,0,0,5,0,7,0,30,1
651086_EEE_2014J,1,0,2,8,0,8,0,120,0
651155_EEE_2014J,1,0,2,1,0,0,0,60,1
651156_EEE_2014J,1,0,0,0,0,12,0,120,0
651191_EEE_2014J,1,1,0,2,0,3,0,60,0
651245_EEE_2014J,1,1,2,2,0,6,0,60,1
651298_EEE_2014J,1,0,1,4,0,5,0,60,0
651337_EEE_2014J,1,0,0,2,0,5,0,60,1
651361_EEE_2014J,1,0,2,5,0,9,0,120,0
651371_EEE_2014J,1,0,0,5,0,8,0,60,0
651384_EEE_2014J,1,0,0,9,0,8,0,60,0
651533_EEE_2014J,1,0,2,7,0,8,0,60,1
651534_EEE_2014J,1,0,1,3,0,6,0,30,1
651616_EEE_2014J,1,1,2,2,0,11,0,120,0
651635_EEE_2014J,1,0,0,8,1,8,0,60,1
651648_EEE_2014J,1,1,0,5,0,5,0,60,1
651734_EEE_2014J,1,0,2,2,0,7,0,120,0
651766_EEE_2014J,1,0,2,6,0,0,0,60,1
651828_EEE_2014J,1,1,1,6,0,6,0,60,1
651839_EEE_2014J,1,0,0,0,0,4,0,120,0
651850_EEE_2014J,1,0,0,8,0,0,0,90,1
651915_EEE_2014J,1,0,0,7,0,10,0,90,0
651930_EEE_2014J,1,0,2,6,0,9,0,30,1
651933_EEE_2014J,1,0,0,3,0,1,0,120,1
651935_EEE_2014J,0,0,0,0,0,11,0,120,1
651950_EEE_2014J,1,0,2,1,0,5,0,60,1
651995_EEE_2014J,1,0,0,2,0,8,0,90,1
652054_EEE_2014J,1,1,1,4,0,7,0,60,1
652233_EEE_2014J,1,0,1,1,0,3,0,30,0
652285_EEE_2014J,1,0,1,10,0,4,0,60,1
652287_EEE_2014J,1,1,4,10,0,4,0,60,0
652302_EEE_2014J,1,0,1,7,0,6,0,60,1
652442_EEE_2014J,1,1,0,3,0,1,0,60,0
652460_EEE_2014J,1,1,0,9,0,6,0,30,1
652476_EEE_2014J,0,0,1,6,0,6,0,120,1
652501_EEE_2014J,1,0,0,3,0,9,0,120,1
652571_EEE_2014J,1,0,0,2,0,3,0,60,0
652606_EEE_2014J,1,0,2,3,0,4,0,90,0
652667_EEE_2014J,1,0,2,7,0,3,0,120,0
652861_EEE_2014J,1,0,1,8,0,6,0,60,1
652880_EEE_2014J,0,0,1,3,0,6,0,60,1
652894_EEE_2014J,1,0,0,3,0,4,0,60,0
652902_EEE_2014J,1,0,1,4,0,3,0,120,1
652971_EEE_2014J,1,1,0,3,0,7,0,90,1
653090_EEE_2014J,1,1,2,4,0,6,0,60,0
653168_EEE_2014J,1,0,2,1,0,11,0,120,0
653177_EEE_2014J,0,1,1,2,0,11,0,90,0
653210_EEE_2014J,1,1,0,2,0,9,0,60,1
653248_EEE_2014J,1,0,2,7,0,7,0,60,0
653326_EEE_2014J,1,0,2,7,0,6,0,30,0
653352_EEE_2014J,1,0,0,3,0,7,0,90,1
653360_EEE_2014J,1,1,1,1,0,5,0,120,0
653440_EEE_2014J,1,0,2,5,0,5,0,60,1
653506_EEE_2014J,1,0,2,1,0,7,0,90,0
653587_EEE_2014J,1,0,2,8,0,1,0,60,1
653608_EEE_2014J,1,0,2,0,0,5,0,120,0
653661_EEE_2014J,1,0,2,7,0,7,0,30,0
653665_EEE_2014J,1,0,0,3,0,5,0,30,1
653688_EEE_2014J,1,0,0,5,0,5,0,60,1
653718_EEE_2014J,1,0,0,7,0,6,0,60,1
653801_EEE_2014J,1,0,2,0,0,5,0,60,1
653887_EEE_2014J,1,0,1,8,0,6,0,60,1
653998_EEE_2014J,1,0,2,6,0,6,0,60,1
654031_EEE_2014J,1,1,0,10,1,4,0,60,1
654095_EEE_2014J,1,0,2,5,0,0,0,120,0
654125_EEE_2014J,1,0,0,1,0,11,0,30,0
654198_EEE_2014J,1,0,2,3,0,8,0,30,1
654202_EEE_2014J,1,1,0,5,0,7,0,60,0
654213_EEE_2014J,1,0,0,6,0,11,0,60,1
654240_EEE_2014J,1,0,0,6,0,5,0,60,1
654295_EEE_2014J,0,1,0,1,0,2,0,90,0
654325_EEE_2014J,1,0,0,2,0,10,0,60,0
654397_EEE_2014J,1,0,0,9,0,8,0,60,1
654464_EEE_2014J,1,0,2,3,0,5,0,60,0
654485_EEE_2014J,0,0,0,1,0,2,0,60,1
654547_EEE_2014J,1,1,1,2,0,3,0,60,1
654570_EEE_2014J,1,0,2,2,0,0,0,60,0
654579_EEE_2014J,0,0,0,4,0,6,0,60,0
654668_EEE_2014J,1,0,2,1,0,3,0,60,1
654676_EEE_2014J,1,0,0,0,0,5,0,60,1
654755_EEE_2014J,1,0,0,2,0,3,0,60,0
654801_EEE_2014J,1,1,1,7,0,6,0,60,1
654822_EEE_2014J,1,1,0,3,0,4,0,60,1
654876_EEE_2014J,1,0,2,9,0,6,0,60,0
654888_EEE_2014J,1,0,0,8,0,1,0,90,0
654891_EEE_2014J,1,0,2,2,0,8,0,30,1
654925_EEE_2014J,1,1,2,3,0,6,0,60,0
654933_EEE_2014J,1,0,0,0,0,1,0,90,0
655051_EEE_2014J,1,0,0,3,0,11,0,150,0
655242_EEE_2014J,1,0,0,6,0,10,0,60,1
655383_EEE_2014J,0,0,2,8,0,7,0,360,0
655396_EEE_2014J,1,1,1,2,0,6,0,60,1
655468_EEE_2014J,1,0,2,2,0,6,0,120,0
655484_EEE_2014J,1,0,0,1,1,0,0,90,0
655498_EEE_2014J,0,0,0,5,0,9,0,120,1
655558_EEE_2014J,1,0,2,2,0,4,0,120,0
655609_EEE_2014J,1,0,0,0,0,5,0,60,1
655634_EEE_2014J,1,1,0,9,0,8,0,60,0
655680_EEE_2014J,1,0,0,4,0,12,0,60,1
655764_EEE_2014J,1,0,1,1,0,6,0,60,1
655794_EEE_2014J,1,1,2,9,0,7,0,60,1
